"Date","Max.TemperatureC","Mean.TemperatureC","Min.TemperatureC","Dew.PointC","MeanDew.PointC","Min.DewpointC","Max.Humidity","Mean.Humidity","Min.Humidity","Max.Sea.Level.PressurehPa","Mean.Sea.Level.PressurehPa","Min.Sea.Level.PressurehPa","Max.VisibilityKm","Mean.VisibilityKm","Min.VisibilitykM","Max.Wind.SpeedKm.h","Mean.Wind.SpeedKm.h","Max.Gust.SpeedKm.h","Precipitationmm","CloudCover","Events","WindDirDegrees"
2014-09-02,15,13,11,14,13,11,96,93,92,NA,NA,NA,14,9,3,26,14,NA,3.05,8,"Rain",-1
2014-09-03,14,13,11,14,13,11,99,94,92,NA,NA,NA,14,9,0,16,13,NA,1.02,8,"Rain",-1
2014-09-04,19,16,13,18,15,13,100,97,83,NA,NA,NA,10,5,2,13,10,NA,0.76,8,"",-1
2014-09-05,22,18,14,18,16,14,100,94,64,NA,NA,NA,19,13,6,11,6,NA,13.97,8,"",-1
2014-09-06,18,16,14,17,16,14,100,97,91,NA,NA,NA,10,6,2,11,8,NA,0.76,8,"Rain",-1
2014-09-07,22,18,14,18,16,14,100,89,63,NA,NA,NA,14,11,6,10,5,NA,0,NA,"",-1
2014-09-08,24,20,16,18,16,14,100,83,43,NA,NA,NA,19,13,6,8,2,NA,9.91,8,"Thunderstorm",-1
2014-09-09,24,21,17,18,17,15,96,75,46,NA,NA,NA,26,17,10,8,5,NA,0,NA,"Thunderstorm",-1
2014-09-10,25,21,17,18,16,13,99,77,44,NA,NA,NA,26,14,6,13,8,NA,0,8,"Thunderstorm",-1
2014-09-11,21,18,15,17,15,13,98,78,59,NA,NA,NA,18,14,6,19,11,NA,0,8,"Rain",-1
2014-09-12,21,18,15,16,13,10,100,72,41,NA,NA,NA,19,10,0,19,8,NA,0,8,"Fog",-1
2014-09-13,22,18,14,17,14,11,100,81,38,NA,NA,NA,19,10,0,10,2,NA,0,8,"Fog",-1
2014-09-14,21,17,13,14,12,8,100,77,32,NA,NA,NA,23,14,3,8,2,NA,0,8,"",-1
2014-09-15,23,18,14,17,13,9,96,74,30,NA,NA,NA,31,21,11,6,3,NA,0,NA,"",-1
2014-09-16,22,18,15,16,14,13,97,80,56,NA,NA,NA,19,17,8,8,2,NA,7.11,8,"Rain",-1
2014-09-17,21,18,14,17,13,11,100,77,47,NA,NA,NA,19,18,8,8,2,NA,0,NA,"",-1
2014-09-18,22,19,15,18,15,13,100,79,45,NA,NA,NA,19,14,8,6,2,NA,0,NA,"",-1
2014-09-19,26,21,17,17,15,11,96,61,38,NA,NA,NA,18,14,10,21,6,NA,0,8,"",-1
2014-09-20,26,23,21,19,18,16,76,66,53,NA,NA,NA,14,12,10,24,13,NA,0,8,"",-1
2014-09-21,25,22,20,19,17,16,82,67,46,NA,NA,NA,14,11,6,35,14,NA,0,NA,"",-1
2014-09-22,24,21,19,16,15,13,73,63,42,NA,NA,NA,26,20,10,47,31,NA,0,8,"",-1
2014-09-23,18,15,12,14,8,1,95,60,25,NA,NA,NA,19,17,14,60,34,NA,0,NA,"",-1
2014-09-24,18,14,10,14,9,6,81,65,50,NA,NA,NA,26,18,11,10,3,NA,0,NA,"",-1
2014-09-25,21,18,13,14,13,12,98,78,47,NA,NA,NA,23,11,0,16,8,NA,5.08,NA,"Fog-Rain-Thunderstorm",-1
2014-09-26,15,13,11,13,9,3,100,72,35,NA,NA,NA,26,15,0,26,18,NA,0,NA,"Fog-Rain",-1
2014-09-27,16,13,10,12,11,9,99,81,59,NA,NA,NA,26,24,19,35,18,NA,0,NA,"",-1
2014-09-28,17,14,12,12,11,9,95,72,48,NA,NA,NA,26,22,14,23,16,NA,0,NA,"",-1
2014-09-29,21,16,11,13,9,6,78,54,25,NA,NA,NA,31,24,14,10,5,NA,0,NA,"",-1
2014-09-30,23,18,13,13,11,6,83,57,22,NA,NA,NA,31,27,23,11,3,NA,0,NA,"",-1
2014-10-01,23,18,14,16,14,12,93,71,39,NA,NA,NA,19,19,19,13,3,NA,0,NA,"",-1
2014-10-02,16,15,13,16,14,12,99,96,91,NA,NA,NA,19,9,3,14,5,NA,0.51,8,"Rain",-1
2014-10-03,15,13,12,13,12,11,95,87,77,NA,NA,NA,14,9,6,14,11,NA,0,8,"Rain",-1
2014-10-04,15,13,11,13,12,11,95,90,80,NA,NA,NA,14,11,10,11,8,NA,0,8,"",-1
2014-10-05,14,13,11,12,12,11,98,89,78,NA,NA,NA,14,8,3,10,5,NA,0.51,8,"Rain",-1
2014-10-06,19,16,12,14,12,10,100,82,59,NA,NA,NA,18,7,0,13,3,NA,5.08,8,"Fog-Rain-Thunderstorm",-1
2014-10-07,21,16,11,16,11,6,100,72,27,NA,NA,NA,26,22,14,10,5,NA,0,NA,"",-1
2014-10-08,23,18,14,16,13,11,86,68,39,NA,NA,NA,19,18,14,10,6,NA,0,NA,"",-1
2014-10-09,25,20,16,16,13,7,95,60,23,NA,NA,NA,31,22,10,14,6,NA,0,NA,"",-1
2014-10-10,27,22,17,16,12,9,61,49,29,NA,NA,NA,31,24,18,14,8,NA,0,NA,"",-1
2014-10-11,27,22,18,13,11,9,62,43,26,NA,NA,NA,26,19,18,13,8,NA,0,NA,"",-1
2014-10-12,25,21,16,18,14,11,89,62,43,NA,NA,NA,26,24,19,11,3,NA,0,NA,"",-1
2014-10-13,26,21,16,17,13,10,98,58,27,NA,NA,NA,26,19,11,185,19,NA,0,NA,"",-1
2014-10-14,24,20,16,15,11,7,88,51,24,NA,NA,NA,16,13,10,14,8,NA,0,NA,"",-1
2014-10-15,23,22,18,15,11,9,74,46,36,NA,NA,NA,16,13,10,19,14,NA,0,8,"",-1
2014-10-16,22,19,17,16,15,14,81,73,58,NA,NA,NA,31,22,18,40,19,NA,0,NA,"",-1
2014-10-17,22,19,16,17,16,14,94,79,57,NA,NA,NA,26,23,19,39,19,NA,0,NA,"",-1
2014-10-18,22,19,15,18,16,14,100,83,53,NA,NA,NA,31,22,14,10,6,NA,0,NA,"",-1
2014-10-19,22,19,15,17,14,12,99,81,44,NA,NA,NA,19,15,10,13,8,NA,0,NA,"",-1
2014-10-20,23,19,16,17,15,11,98,76,38,NA,NA,NA,26,16,10,11,3,NA,0,NA,"",-1
2014-10-21,21,17,14,15,13,10,100,72,46,NA,NA,NA,23,16,10,27,16,NA,0,NA,"",-1
2014-10-22,22,13,4,14,9,4,96,79,64,NA,NA,NA,19,14,8,48,19,NA,0.25,8,"Rain",-1
2014-10-23,9,6,3,4,1,-7,99,72,23,NA,NA,NA,19,13,8,29,16,NA,3.05,8,"Rain",-1
2014-10-24,7,4,3,6,4,3,99,87,80,NA,NA,NA,11,6,2,23,14,NA,11.94,8,"Rain",-1
2014-10-25,8,7,6,7,6,4,96,85,72,NA,NA,NA,14,7,0,19,14,NA,0.25,8,"Rain",-1
2014-10-26,10,8,6,7,6,3,95,81,64,NA,NA,NA,18,14,8,16,13,NA,0,NA,"",-1
2014-10-27,10,8,7,8,7,6,100,89,61,NA,NA,NA,19,15,6,24,14,NA,0,8,"",-1
2014-10-28,9,8,7,8,8,7,100,96,82,NA,NA,NA,14,10,5,8,3,NA,0,8,"",-1
2014-10-29,13,10,8,9,8,7,99,89,62,NA,NA,NA,18,10,5,14,3,NA,0,8,"",-1
2014-10-30,11,9,6,8,7,6,99,87,63,NA,NA,NA,11,6,0,21,8,NA,0,8,"Fog",-1
2014-10-31,11,9,7,8,7,6,99,87,63,NA,NA,NA,14,9,8,23,18,NA,0,NA,"",-1
2014-11-01,14,10,7,9,6,3,96,78,37,NA,NA,NA,31,14,0,19,8,NA,0,NA,"Fog",-1
2014-11-02,18,13,8,5,0,-6,52,33,11,NA,NA,NA,31,13,3,8,5,NA,0,NA,"",-1
2014-11-03,17,12,8,9,7,4,93,63,33,NA,NA,NA,31,19,10,19,8,NA,0,NA,"",-1
2014-11-04,15,12,10,12,10,8,99,84,69,NA,NA,NA,31,19,8,34,13,NA,0.51,NA,"",-1
2014-11-05,16,13,11,12,11,9,97,77,65,NA,NA,NA,26,19,14,37,31,NA,0,NA,"",-1
2014-11-06,18,16,13,15,12,9,98,72,48,NA,NA,NA,14,9,5,34,23,NA,0,8,"",-1
2014-11-07,14,13,12,13,12,11,99,93,81,NA,NA,NA,14,8,2,21,14,NA,0,8,"Rain",-1
2014-11-08,13,12,10,12,11,10,95,91,77,NA,NA,NA,11,8,2,14,6,NA,0,8,"",-1
2014-11-09,17,13,10,12,11,9,92,77,50,NA,NA,NA,19,17,8,11,6,NA,0,NA,"",-1
2014-11-10,19,14,11,12,8,2,94,63,29,NA,NA,NA,26,21,19,11,8,NA,0,NA,"",-1
2014-11-11,15,14,13,13,12,10,95,85,74,NA,NA,NA,19,17,11,21,11,NA,1.02,8,"Rain",-1
2014-11-12,14,12,11,11,11,9,96,86,78,NA,NA,NA,14,11,5,13,3,NA,0,8,"",-1
2014-11-13,14,12,9,11,9,8,99,82,65,NA,NA,NA,26,14,2,19,8,NA,8.89,8,"Rain",-1
2014-11-14,16,12,9,12,9,8,99,82,54,NA,NA,NA,26,19,11,11,6,NA,0,NA,"",-1
2014-11-15,16,13,10,11,9,7,88,72,46,NA,NA,NA,26,18,11,14,8,NA,4.06,8,"",-1
2014-11-16,13,12,8,9,7,4,100,71,43,NA,NA,NA,31,19,6,37,19,NA,2.03,8,"Rain",-1
2014-11-17,13,11,8,11,7,5,99,73,48,NA,NA,NA,26,14,8,45,26,NA,3.05,8,"Rain",-1
2014-11-18,13,11,9,8,6,4,81,61,46,NA,NA,NA,26,18,8,47,23,NA,0,8,"Rain",-1
2014-11-19,14,11,8,9,7,2,100,77,36,NA,NA,NA,31,22,18,37,19,NA,0.51,NA,"Rain",-1
2014-11-20,12,9,7,8,5,1,98,71,35,NA,NA,NA,31,18,5,11,6,NA,0,NA,"",-1
2014-11-21,14,11,7,8,3,-1,98,60,25,NA,NA,NA,31,21,0,8,2,NA,0,NA,"Fog",-1
2014-11-22,14,10,6,7,4,1,97,57,27,NA,NA,NA,31,15,0,8,2,NA,0,NA,"Fog",-1
2014-11-23,15,12,9,9,6,4,85,60,43,NA,NA,NA,26,16,10,11,2,NA,0,NA,"",-1
2014-11-24,16,12,9,11,9,7,97,81,58,NA,NA,NA,23,14,5,6,3,NA,0,NA,"",-1
2014-11-25,16,13,10,12,10,7,100,87,70,NA,NA,NA,16,11,8,11,5,NA,0,NA,"",-1
2014-11-26,14,11,8,11,9,9,100,89,63,NA,NA,NA,11,9,3,10,2,NA,0,8,"",-1
2014-11-27,16,12,9,10,9,8,100,77,52,NA,NA,NA,26,14,5,10,5,NA,0,NA,"",-1
2014-11-28,14,12,10,11,9,6,88,78,53,NA,NA,NA,19,14,10,13,6,NA,0,8,"",-1
2014-11-29,16,13,12,13,12,9,98,83,60,NA,NA,NA,19,14,6,24,16,NA,0.25,8,"Rain",-1
2014-11-30,19,14,12,12,8,1,100,62,19,NA,NA,NA,14,10,0,29,8,NA,0,NA,"Fog-Rain",-1
2014-12-01,14,12,11,12,8,3,98,68,28,NA,NA,NA,14,9,5,45,19,NA,5.08,8,"Rain-Thunderstorm",-1
2014-12-02,8,8,8,9,8,7,98,91,74,NA,NA,NA,8,6,0,11,6,NA,16,8,"Fog-Rain",-1
2014-12-03,13,10,8,9,8,7,97,83,64,NA,NA,NA,18,13,8,19,13,NA,0,NA,"",-1
2014-12-04,11,10,8,11,8,8,99,92,81,NA,NA,NA,18,13,5,16,6,NA,6.1,8,"Rain",-1
2014-12-05,9,8,7,9,7,6,99,92,79,NA,NA,NA,16,11,3,11,5,NA,5.08,8,"Rain",-1
2014-12-06,11,9,7,6,4,0,85,70,36,NA,NA,NA,31,21,14,26,18,NA,0,NA,"",-1
2014-12-07,11,8,6,7,4,2,95,79,50,NA,NA,NA,31,19,10,27,14,NA,0,NA,"",-1
2014-12-08,6,5,4,6,4,3,99,94,90,NA,NA,NA,14,10,5,14,10,NA,0.25,8,"Rain",-1
2014-12-09,5,4,3,3,2,2,99,92,73,NA,NA,NA,18,13,6,23,16,NA,0.51,8,"Rain",-1
2014-12-10,3,2,2,2,1,-2,96,87,72,NA,NA,NA,14,10,3,34,23,NA,0.51,8,"Rain",-1
2014-12-11,7,4,1,2,0,-2,93,70,51,NA,NA,NA,31,22,14,6,2,NA,0,8,"",-1
2014-12-12,11,6,2,1,-6,-13,79,38,9,NA,NA,NA,31,27,19,13,6,NA,0,NA,"",-1
2014-12-13,11,8,5,4,2,-7,81,60,27,NA,NA,NA,31,21,10,23,16,NA,0,NA,"",-1
2014-12-14,12,9,7,6,5,4,92,74,49,NA,NA,NA,31,24,19,11,6,NA,0,NA,"",-1
2014-12-15,10,8,6,8,6,4,84,80,76,NA,NA,NA,26,17,10,13,3,NA,0,8,"",-1
2014-12-16,10,8,7,7,6,5,98,83,71,NA,NA,NA,26,14,3,29,19,NA,9.91,8,"Rain-Thunderstorm",-1
2014-12-17,11,9,6,6,6,4,90,79,60,NA,NA,NA,26,15,10,14,6,NA,0,8,"Rain",-1
2014-12-18,10,8,6,8,7,6,99,89,72,NA,NA,NA,18,13,10,14,5,NA,0,NA,"",-1
2014-12-19,14,10,6,5,3,1,85,55,31,NA,NA,NA,31,24,14,14,3,NA,0,NA,"",-1
2014-12-20,14,11,7,7,4,3,81,63,43,NA,NA,NA,31,19,11,13,8,NA,0,NA,"",-1
2014-12-21,9,7,6,8,4,1,98,77,53,NA,NA,NA,26,17,8,29,14,NA,0,NA,"",-1
2014-12-22,13,9,5,2,-2,-7,66,38,23,NA,NA,NA,31,24,18,13,5,NA,0,NA,"",-1
2014-12-23,12,8,4,7,4,2,97,75,52,NA,NA,NA,31,25,18,10,3,NA,0,NA,"",-1
2014-12-24,10,7,3,5,3,1,100,76,40,NA,NA,NA,31,19,10,10,5,NA,0,NA,"",-1
2014-12-25,9,6,3,2,1,0,92,64,42,NA,NA,NA,18,15,10,11,6,NA,0,NA,"",-1
2014-12-26,6,3,0,4,1,-2,94,74,53,NA,NA,NA,18,13,6,29,13,NA,0,8,"Snow",-1
2014-12-27,5,2,-1,2,-3,-9,82,60,25,NA,NA,NA,26,17,8,32,11,NA,5.08,8,"",-1
2014-12-28,6,4,2,3,2,0,100,86,70,NA,NA,NA,19,12,10,32,19,NA,0,8,"Rain",-1
2014-12-29,-2,-2,-3,-2,-4,-8,100,79,52,NA,NA,NA,11,6,3,47,32,NA,0.51,8,"Snow",-1
2014-12-30,-5,-6,-7,-3,-7,-8,98,85,70,NA,NA,NA,8,4,2,47,24,NA,4.06,8,"Snow",-1
2014-12-31,-4,-7,-8,-4,-7,-8,100,95,87,NA,NA,NA,5,2,0,39,34,NA,11.94,8,"Snow",-1
2015-01-01,0,-3,-4,3,-4,-7,86,72,56,NA,NA,NA,14,12,10,42,31,NA,0,8,"",-1
2015-01-02,7,3,-1,0,-1,-4,93,65,36,NA,NA,NA,31,21,14,21,14,NA,0,8,"",-1
2015-01-03,10,8,6,4,-1,-7,80,44,21,NA,NA,NA,31,28,19,24,8,NA,0,NA,"",-1
2015-01-04,11,8,2,7,4,1,99,78,56,NA,NA,NA,31,19,8,37,21,NA,0.25,8,"Rain",-1
2015-01-05,3,1,-1,-1,-5,-13,92,60,20,NA,NA,NA,26,19,0,39,21,NA,4.06,8,"Snow-Hail",-1
2015-01-06,3,2,0,2,-6,-16,89,54,12,NA,NA,NA,26,19,3,23,10,NA,0,8,"",-1
2015-01-07,8,4,1,0,-3,-6,64,47,28,NA,NA,NA,31,25,19,11,3,NA,0,NA,"",-1
2015-01-08,10,7,4,4,1,-1,87,61,47,NA,NA,NA,31,27,26,10,2,NA,0,NA,"",-1
2015-01-09,11,8,4,5,2,0,82,68,42,NA,NA,NA,26,24,14,27,14,NA,0,NA,"",-1
2015-01-10,13,9,6,9,4,-2,100,62,33,NA,NA,NA,31,23,18,26,13,NA,0,8,"",-1
2015-01-11,13,10,8,8,7,7,96,75,56,NA,NA,NA,26,18,5,55,24,NA,2.03,NA,"Rain",-1
2015-01-12,9,6,2,4,-5,-17,88,48,6,NA,NA,NA,31,17,6,39,16,NA,0,8,"",-1
2015-01-13,13,9,4,0,-3,-7,57,37,20,NA,NA,NA,31,30,26,14,8,NA,0,NA,"",-1
2015-01-14,12,9,5,6,-3,-14,86,39,9,NA,NA,NA,31,25,14,26,18,NA,0,NA,"",-1
2015-01-15,11,8,6,4,3,1,84,66,38,NA,NA,NA,26,19,14,19,8,NA,0,NA,"",-1
2015-01-16,13,9,6,4,2,-1,77,56,38,NA,NA,NA,26,21,10,14,11,NA,0,NA,"",-1
2015-01-17,9,9,8,9,5,-2,100,74,31,NA,NA,NA,14,9,5,23,13,NA,5.08,8,"Rain",-1
2015-01-18,8,6,4,8,5,2,99,85,75,NA,NA,NA,14,7,2,16,6,NA,35.05,8,"Rain",-1
2015-01-19,8,6,3,6,3,2,86,81,72,NA,NA,NA,31,9,0,13,6,NA,0.51,8,"Fog-Rain",-1
2015-01-20,7,6,4,4,3,2,81,75,63,NA,NA,NA,26,11,0,34,11,NA,0,8,"Fog-Rain",-1
2015-01-21,9,6,3,4,3,2,97,81,57,NA,NA,NA,26,17,5,19,6,NA,0.76,8,"Rain",-1
2015-01-22,6,6,4,4,4,3,94,85,71,NA,NA,NA,11,6,3,34,13,NA,7.87,8,"Rain",-1
2015-01-23,4,4,3,3,3,3,96,94,91,NA,NA,NA,6,5,3,32,18,NA,14.99,8,"Rain",-1
2015-01-24,3,2,2,2,2,1,93,90,87,NA,NA,NA,31,11,3,34,23,NA,8.89,8,"Rain",-1
2015-01-25,2,1,1,2,1,0,95,92,89,NA,NA,NA,14,13,11,24,14,NA,0,8,"",-1
2015-01-26,2,1,0,1,0,-1,97,92,84,NA,NA,NA,14,13,10,27,13,NA,0,8,"",-1
2015-01-27,3,1,-2,-1,-2,-3,98,85,65,NA,NA,NA,31,18,10,13,6,NA,0,8,"",-1
2015-01-28,-1,-1,-2,-1,-2,-3,96,93,91,NA,NA,NA,14,10,3,34,16,NA,0,8,"Snow",-1
2015-01-29,5,2,-1,4,-2,-8,97,74,25,NA,NA,NA,18,14,11,34,11,NA,0.76,8,"Rain",-1
2015-01-30,6,4,-1,6,3,-2,99,92,65,NA,NA,NA,14,11,3,50,27,NA,5.08,8,"Rain-Snow",-1
2015-01-31,4,1,-2,4,1,-3,95,88,63,NA,NA,NA,19,8,2,37,18,NA,3.05,8,"Rain-Snow",-1
2015-02-01,4,2,-1,1,-1,-3,93,82,67,NA,NA,NA,31,15,2,45,18,NA,0.25,8,"Snow",-1
2015-02-02,4,1,-1,-1,-2,-7,94,72,30,NA,NA,NA,31,18,0,16,11,NA,0,8,"Snow",-1
2015-02-03,3,2,0,6,0,-5,100,86,53,NA,NA,NA,23,13,3,29,13,NA,0.51,8,"Rain-Snow",-1
2015-02-04,7,4,1,4,2,-2,97,81,42,NA,NA,NA,19,11,3,34,19,NA,0.25,8,"Rain-Thunderstorm",-1
2015-02-05,10,7,3,6,3,2,95,75,50,NA,NA,NA,14,7,2,24,14,NA,0.51,8,"Rain",-1
2015-02-06,5,3,2,3,2,1,95,94,91,NA,NA,NA,14,9,3,19,11,NA,1.02,8,"Rain",-1
2015-02-07,5,3,2,2,2,1,100,91,81,NA,NA,NA,19,15,0,13,6,NA,0.51,8,"Rain",-1
2015-02-08,6,2,-3,2,-1,-4,94,80,49,NA,NA,NA,13,7,0,29,6,NA,1.02,8,"Fog-Rain-Snow",-1
2015-02-09,-1,-4,-6,-3,-7,-8,97,74,59,NA,NA,NA,14,6,2,58,40,NA,0.25,8,"Snow",-1
2015-02-10,6,1,-3,-1,-4,-9,68,50,35,NA,NA,NA,26,19,10,26,18,NA,0,NA,"",-1
2015-02-11,5,3,2,4,1,-4,100,80,46,NA,NA,NA,26,17,8,26,18,NA,0,8,"",-1
2015-02-12,4,3,3,4,3,3,100,98,92,NA,NA,NA,13,8,5,13,6,NA,1.02,8,"Rain",-1
2015-02-13,4,3,2,3,2,-1,100,86,69,NA,NA,NA,26,15,11,6,3,NA,0,8,"Rain",-1
2015-02-14,7,4,2,1,-2,-5,68,56,29,NA,NA,NA,26,17,11,10,2,NA,0,8,"",-1
2015-02-15,7,5,3,6,3,-1,100,83,67,NA,NA,NA,14,10,6,11,6,NA,0,8,"",-1
2015-02-16,8,6,4,8,6,4,100,94,74,NA,NA,NA,10,7,5,21,10,NA,0,8,"",-1
2015-02-17,8,6,4,5,4,2,100,87,66,NA,NA,NA,18,10,3,27,16,NA,0.25,8,"Rain",-1
2015-02-18,4,3,-1,2,1,-2,97,84,63,NA,NA,NA,14,10,3,29,23,NA,0,8,"",-1
2015-02-19,8,3,-1,2,-2,-6,91,66,27,NA,NA,NA,31,19,10,14,10,NA,0,NA,"",-1
2015-02-20,11,6,1,-2,-5,-9,66,37,14,NA,NA,NA,31,20,14,10,5,NA,0,NA,"",-1
2015-02-21,8,4,1,4,0,-3,100,70,49,NA,NA,NA,31,21,11,19,8,NA,0.25,8,"Rain",-1
2015-02-22,8,6,3,6,4,3,100,88,83,NA,NA,NA,8,4,0,21,11,NA,13.97,8,"Rain",-1
2015-02-23,8,7,4,7,5,3,98,88,82,NA,NA,NA,11,3,0,13,8,NA,0,8,"Fog-Rain",-1
2015-02-24,7,6,5,5,4,4,95,88,80,NA,NA,NA,18,13,10,21,8,NA,0.51,8,"",-1
2015-02-25,5,4,4,5,3,2,98,85,82,NA,NA,NA,3,2,0,27,16,NA,12.95,8,"Rain",-1
2015-02-26,7,4,2,4,2,1,91,85,80,NA,NA,NA,11,6,3,14,11,NA,1.02,8,"Rain",-1
2015-02-27,4,3,2,3,2,1,96,84,80,NA,NA,NA,6,4,0,13,10,NA,4.06,8,"Fog-Rain",-1
2015-02-28,10,7,3,6,2,0,96,77,45,NA,NA,NA,26,14,3,10,5,NA,0,NA,"",-1
2015-03-01,11,7,3,4,2,-3,94,70,30,NA,NA,NA,26,13,3,27,5,NA,0,NA,"",-1
2015-03-02,11,8,4,9,5,1,100,82,69,NA,NA,NA,26,19,14,40,21,NA,0,8,"",-1
2015-03-03,13,11,8,9,8,6,100,85,58,NA,NA,NA,26,13,5,34,14,NA,0,NA,"",-1
2015-03-04,14,10,6,9,7,5,100,81,41,NA,NA,NA,31,17,6,19,6,NA,9.91,8,"Rain",-1
2015-03-05,5,2,-2,7,1,-3,99,90,82,NA,NA,NA,13,3,2,40,16,NA,18.03,8,"Rain-Snow",-1
2015-03-06,-1,-2,-2,-3,-3,-4,85,81,79,NA,NA,NA,11,6,2,47,40,NA,5.08,8,"Snow",-1
2015-03-07,1,-1,-2,-2,-3,-4,88,75,67,NA,NA,NA,14,9,3,42,31,NA,0.76,8,"Snow",-1
2015-03-08,2,0,-1,0,-1,-2,93,83,72,NA,NA,NA,18,12,8,29,11,NA,0,8,"",-1
2015-03-09,4,2,1,3,1,-1,100,85,74,NA,NA,NA,19,14,11,10,6,NA,0,8,"",-1
2015-03-10,8,4,1,2,1,-1,99,82,48,NA,NA,NA,11,7,3,10,6,NA,0,8,"",-1
2015-03-11,10,6,1,2,-1,-5,98,58,25,NA,NA,NA,31,18,3,8,5,NA,0,NA,"",-1
2015-03-12,3,1,-2,0,-1,-2,97,76,55,NA,NA,NA,19,11,2,37,16,NA,0.51,8,"Snow",-1
2015-03-13,6,3,1,2,1,-1,93,80,51,NA,NA,NA,14,10,3,16,10,NA,0.51,8,"",-1
2015-03-14,10,6,2,4,1,-2,100,72,33,NA,NA,NA,14,10,6,21,3,NA,0,NA,"",-1
2015-03-15,6,4,3,5,4,3,100,96,84,NA,NA,NA,10,6,0,6,2,NA,4.06,8,"Fog-Rain",-1
2015-03-16,8,7,4,8,6,4,100,97,90,NA,NA,NA,5,2,0,10,3,NA,0.25,8,"Fog-Rain",-1
2015-03-17,7,7,6,7,5,4,100,88,83,NA,NA,NA,2,1,0,19,10,NA,7.87,8,"Fog-Rain",-1
2015-03-18,11,8,5,7,5,3,95,83,51,NA,NA,NA,11,5,3,10,5,NA,0,8,"",-1
2015-03-19,11,8,5,6,2,-4,97,63,27,NA,NA,NA,14,9,0,16,6,NA,0,NA,"Fog",-1
2015-03-20,10,7,3,3,-3,-7,74,42,17,NA,NA,NA,18,13,10,11,8,NA,0,NA,"",-1
2015-03-21,12,8,3,2,-6,-11,53,29,14,NA,NA,NA,31,18,10,14,8,NA,0,NA,"",-1
2015-03-22,6,5,4,7,3,-3,100,85,37,NA,NA,NA,11,5,0,11,8,NA,1.02,8,"Fog-Rain",-1
2015-03-23,8,6,3,7,4,2,98,90,65,NA,NA,NA,14,5,0,10,5,NA,0.25,8,"Fog-Rain",-1
2015-03-24,14,10,6,9,6,1,99,71,56,NA,NA,NA,26,17,3,23,8,NA,0,8,"",-1
2015-03-25,10,9,8,8,7,7,100,84,73,NA,NA,NA,10,5,0,39,19,NA,3.05,8,"Fog-Rain",-1
2015-03-26,18,13,9,9,6,-1,95,60,17,NA,NA,NA,31,19,10,23,13,NA,0.76,8,"Rain-Thunderstorm",-1
2015-03-27,14,11,7,9,8,6,100,85,68,NA,NA,NA,19,12,2,37,13,NA,1.02,8,"",-1
2015-03-28,9,7,4,6,2,-3,96,67,37,NA,NA,NA,19,13,3,45,32,NA,0,8,"Rain",-1
2015-03-29,14,8,3,4,-5,-12,56,34,9,NA,NA,NA,26,23,19,24,16,NA,0,NA,"",-1
2015-03-30,17,12,8,11,6,-4,99,58,27,NA,NA,NA,26,18,10,29,18,NA,0,8,"",-1
2015-03-31,19,14,10,10,7,3,85,54,26,NA,NA,NA,31,21,10,26,11,NA,0,NA,"",-1
2015-04-01,18,13,8,9,3,-8,99,53,16,NA,NA,NA,31,23,18,24,11,NA,0,NA,"",-1
2015-04-02,16,11,6,7,2,-4,97,51,18,NA,NA,NA,27,19,10,37,11,NA,0,NA,"",-1
2015-04-03,9,8,4,7,2,-3,98,59,33,NA,NA,NA,26,19,8,34,18,NA,0.51,8,"Rain",-1
2015-04-04,10,7,4,8,1,-14,100,66,14,NA,NA,NA,31,15,3,14,6,NA,0.76,8,"Rain",-1
2015-04-05,8,6,2,8,4,2,100,89,72,NA,NA,NA,11,6,2,37,21,NA,26.92,8,"Rain",-1
2015-04-06,5,3,0,1,0,-1,100,87,63,NA,NA,NA,18,7,0,34,23,NA,1.02,8,"Snow",-1
2015-04-07,1,-1,-2,0,-1,-2,100,95,86,NA,NA,NA,10,5,2,48,24,NA,5.08,8,"Snow",-1
2015-04-08,6,3,0,-2,-4,-9,73,47,23,NA,NA,NA,26,16,10,42,31,NA,0,NA,"Snow",-1
2015-04-09,9,7,3,4,1,-2,99,59,38,NA,NA,NA,26,15,10,34,23,NA,0,8,"",-1
2015-04-10,17,11,6,6,0,-8,77,43,9,NA,NA,NA,31,16,10,11,3,NA,0,NA,"",-1
2015-04-11,17,12,6,7,3,-9,83,56,7,NA,NA,NA,26,19,11,11,5,NA,0,NA,"",-1
2015-04-12,16,11,7,7,4,2,95,60,34,NA,NA,NA,19,16,10,13,10,NA,0,NA,"",-1
2015-04-13,19,13,8,4,2,1,57,39,21,NA,NA,NA,31,24,19,14,10,NA,0,NA,"",-1
2015-04-14,19,16,11,7,5,3,63,43,24,NA,NA,NA,31,25,14,14,8,NA,0,8,"",-1
2015-04-15,19,14,10,6,3,1,50,36,20,NA,NA,NA,31,25,14,14,10,NA,0,NA,"",-1
2015-04-16,22,17,12,9,8,2,74,50,18,NA,NA,NA,26,19,10,13,10,NA,0,NA,"",-1
2015-04-17,20,16,11,8,6,3,60,42,26,NA,NA,NA,23,16,10,16,11,NA,0,NA,"",-1
2015-04-18,19,13,8,12,9,6,100,72,35,NA,NA,NA,31,21,14,16,6,NA,0,NA,"",-1
